,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre,Top100
8558,0.563,0.75,-4.496,0.127,0.113,0.0,0.0788,0.812,173.90599999999995,6,1
8559,0.825,0.8320000000000001,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,6,1
8560,0.7190000000000001,0.7979999999999999,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,6,1
8561,0.637,0.843,-5.4129999999999985,0.0432,0.0151,0.0,0.0876,0.434,109.012,6,1
8562,0.768,0.82,-4.63,0.0475,0.179,0.0,0.7040000000000001,0.625,129.969,6,1
8563,0.597,0.517,-6.962999999999999,0.365,0.179,0.0,0.307,0.412,92.035,6,1
8564,0.6629999999999999,0.861,-3.398,0.109,0.0338,0.0,0.08199999999999999,0.654,119.963,6,1
8565,0.855,0.954,-1.19,0.264,0.529,0.0,0.205,0.6679999999999999,114.635,7,1
8566,0.813,0.627,-5.018,0.0486,0.076,0.000616,0.131,0.8009999999999999,130.011,6,1
8567,0.63,0.698,-4.51,0.0244,0.173,0.0,0.0789,0.529,94.023,6,1
8568,0.826,0.612,-3.891,0.0982,0.006809999999999999,0.0,0.0889,0.7559999999999999,120.057,6,1
8569,0.7240000000000001,0.87,-3.614,0.113,0.004529999999999999,0.0,0.833,0.81,93.01,6,1
8570,0.627,0.614,-6.006,0.17,0.0211,0.0,0.0286,0.758,96.038,7,1
8571,0.626,0.799,-6.612,0.046,0.00035800000000000003,0.00155,0.36,0.369,98.992,6,1
8572,0.442,0.83,-4.02,0.146,0.128,0.0,0.129,0.578,89.338,6,1
8573,0.531,0.752,-6.1610000000000005,0.0305,0.0421,0.0,0.12,0.103,89.917,6,1
8574,0.784,0.498,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,7,1
8575,0.435,0.8370000000000001,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913,6,1
8576,0.615,0.733,-4.808,0.0335,0.152,0.0,0.109,0.7959999999999999,122.58,6,1
8577,0.616,0.8690000000000001,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966,6,1
8578,0.674,0.882,-2.7710000000000004,0.0477,0.000441,6.47e-05,0.068,0.682,123.016,6,1
8579,0.44,0.6829999999999999,-4.732,0.0489,0.00706,0.0,0.0593,0.445,185.948,6,1
8580,0.624,0.757,-2.94,0.0296,0.00265,1.87e-06,0.189,0.6579999999999999,121.07,6,1
8581,0.7859999999999999,0.716,-4.253,0.0409,0.102,1.7199999999999998e-05,0.0557,0.595,125.921,6,1
8582,0.589,0.893,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011,6,1
8583,0.31,0.746,-3.599,0.111,0.0121,0.0,0.649,0.163,182.032,6,1
8584,0.637,0.69,-3.214,0.0693,0.417,0.0,0.211,0.103,140.329,7,1
8585,0.752,0.836,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003,6,1
8586,0.845,0.601,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008,6,1
8587,0.855,0.6679999999999999,-4.892,0.0644,0.0242,0.0,0.102,0.8029999999999999,125.846,6,1
8588,0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.28300000000000003,0.65,146.024,6,1
8589,0.619,0.917,-2.582,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,6,1
8590,0.624,0.723,-6.782,0.378,0.172,0.0,0.483,0.757,84.789,7,1
8591,0.7979999999999999,0.629,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,6,1
8592,0.7290000000000001,0.675,-5.292000000000002,0.0286,4.14e-05,0.00126,0.0867,0.74,125.036,6,1
8593,0.35,0.845,-5.614,0.2,0.0107,0.0,0.123,0.45,99.643,7,1
8594,0.482,0.833,-5.6110000000000015,0.0449,0.000346,0.0,0.365,0.74,148.039,6,1
8595,0.7040000000000001,0.81,-4.874,0.0425,0.000315,0.0,0.21600000000000005,0.726,102.98,6,1
8596,0.5489999999999999,0.932,-4.11,0.343,0.0127,0.0,0.34700000000000003,0.787,82.439,6,1
8597,0.42,0.787,-4.467,0.294,0.0104,0.0,0.198,0.38,97.967,6,1
8598,0.424,0.52,-10.231,0.343,0.00204,0.00413,0.411,0.184,189.613,6,1
8599,0.6920000000000001,0.736,-5.109,0.11,0.0324,0.0,0.0787,0.217,73.987,6,1
8600,0.599,0.624,-3.631,0.0343,0.385,0.0,0.125,0.539,90.03399999999998,6,1
8601,0.521,0.7020000000000001,-5.189,0.0331,0.189,0.0,0.0962,0.25,127.976,6,1
8602,0.682,0.889,-4.166,0.0804,0.00564,0.0,0.36,0.8270000000000001,138.02100000000002,6,1
8603,0.715,0.907,-6.025,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,6,1
8604,0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.02100000000004,6,1
8605,0.605,0.902,-5.4060000000000015,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,6,1
8606,0.595,0.507,-7.892,0.0618,0.732,1.97e-05,0.106,0.337,86.09899999999998,6,1
8607,0.5489999999999999,0.7909999999999999,-3.535,0.133,0.0104,0.0,0.444,0.293,150.094,7,1
8608,0.59,0.698,-4.262,0.0286,0.000176,0.0,0.107,0.35200000000000004,95.975,6,1
8609,0.626,0.52,-8.077,0.0892,0.175,0.0,0.13,0.257,77.468,6,1
8610,0.485,0.7170000000000001,-4.54,0.0321,0.0284,5.63e-06,0.14,0.35600000000000004,158.047,6,1
8611,0.476,0.84,-2.259,0.058,0.11,0.0,0.046,0.648,156.254,2,1
8612,0.376,0.841,-4.348,0.35600000000000004,0.0435,0.0,0.578,0.463,76.05199999999998,7,1
8613,0.515,0.3,-8.005,0.0289,0.575,8.46e-06,0.115,0.206,81.12,7,1
8614,0.606,0.4970000000000001,-6.6110000000000015,0.0277,0.348,0.0,0.275,0.362,130.739,9,1
8615,0.452,0.563,-6.607,0.0272,0.14400000000000002,0.0,0.14300000000000002,0.209,137.715,6,1
8616,0.588,0.684,-5.154,0.0288,0.508,0.0,0.141,0.121,85.99700000000001,2,1
8617,0.6759999999999999,0.762,-4.172,0.0351,0.461,0.0,0.0574,0.81,119.003,6,1
8618,0.396,0.7959999999999999,-3.253,0.0357,0.0597,0.0,0.407,0.362,154.037,6,1
8619,0.541,0.812,-3.764,0.0336,0.203,0.0,0.42,0.607,141.056,2,1
8620,0.846,0.438,-4.981,0.141,0.2,9.43e-05,0.0939,0.512,85.01299999999998,7,1
8621,0.496,0.82,-5.155,0.112,0.158,0.246,0.13,0.5489999999999999,110.977,6,1
8622,0.879,0.5670000000000001,-6.509,0.0586,0.184,0.0,0.622,0.948,112.472,2,1
8623,0.7290000000000001,0.7559999999999999,-5.119,0.0294,0.131,0.0,0.0527,0.522,104.945,6,1
8624,0.75,0.727,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993,6,1
8625,0.638,0.826,-4.968,0.0479,0.139,0.0,0.0803,0.649,124.072,6,1
8626,0.6709999999999999,0.939,-3.2060000000000004,0.161,0.192,0.0,0.298,0.529,129.023,6,1
8627,0.706,0.5579999999999999,-7.237,0.0593,0.146,0.0,0.118,0.227,110.443,6,1
8628,0.72,0.861,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,6,1
8629,0.7290000000000001,0.732,-5.121,0.0452,0.0133,0.0,0.31,0.628,128.004,6,1
8630,0.659,0.628,-8.685,0.179,0.18600000000000005,0.0,0.105,0.262,94.05,6,1
8631,0.758,0.6859999999999999,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,6,1
8632,0.7659999999999999,0.682,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,6,1
8633,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,9,1
8634,0.802,0.715,-8.81,0.275,0.327,0.000248,0.126,0.522,125.936,6,1
8635,0.7,0.7090000000000001,-5.006,0.0839,0.0048,0.0,0.0289,0.625,122.019,9,1
8636,0.5870000000000001,0.828,-5.1080000000000005,0.161,0.0032700000000000003,0.0,0.331,0.494,123.907,6,1
8637,0.57,0.6459999999999999,-4.748,0.0331,0.0412,0.0,0.362,0.485,91.954,9,1
8638,0.695,0.782,-2.967,0.0629,0.223,0.0,0.0773,0.595,99.992,6,1
8639,0.767,0.677,-6.127999999999999,0.184,0.0339,5.51e-06,0.14400000000000002,0.5379999999999999,146.155,6,1
8640,0.7,0.598,-7.782999999999999,0.114,0.0369,0.0,0.111,0.594,160.041,7,1
8641,0.644,0.6609999999999999,-6.093,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,7,1
8642,0.5589999999999999,0.33,-8.251,0.0285,0.892,0.0,0.0975,0.285,135.109,6,1
8643,0.738,0.804,-3.851,0.0621,0.332,0.0,0.279,0.949,174.94299999999996,6,1
8644,0.693,0.705,-5.747000000000001,0.0665,0.0228,0.0,0.202,0.45,131.951,6,1
8645,0.591,0.889,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,7,1
8646,0.581,0.772,-6.544,0.0401,0.000343,0.0191,0.11,0.361,127.952,6,1
8647,0.736,0.8170000000000001,-4.9,0.0407,0.00987,0.0016699999999999998,0.117,0.653,119.95,6,1
8648,0.684,0.8340000000000001,-4.524,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,7,1
8649,0.6859999999999999,0.7829999999999999,-4.977,0.119,0.0764,0.0,0.163,0.8140000000000001,99.978,6,1
8650,0.753,0.7290000000000001,-3.862,0.0392,0.00334,5.660000000000003e-05,0.073,0.812,120.013,6,1
8651,0.6759999999999999,0.695,-8.327,0.245,0.35200000000000004,0.0,0.119,0.14400000000000002,90.268,7,1
8652,0.6459999999999999,0.795,-3.293,0.0976,0.0319,0.0,0.267,0.7959999999999999,89.99,6,1
8653,0.816,0.813,-7.797999999999999,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,6,1
8654,0.392,0.8390000000000001,-1.921,0.193,0.158,0.0,0.3,0.232,168.00099999999995,6,1
8655,0.595,0.913,-3.428,0.0884,0.0435,0.0,0.259,0.762,128.02100000000002,6,1
8656,0.365,0.7509999999999999,-5.4289999999999985,0.304,0.0007070000000000001,0.0,0.318,0.604,79.119,7,1
8657,0.593,0.639,-5.8260000000000005,0.0307,0.446,0.0,0.0998,0.332,142.881,2,1
8658,0.68,0.741,-5.055,0.0357,0.34700000000000003,1.87e-06,0.117,0.635,127.024,2,1
8659,0.76,0.595,-6.3660000000000005,0.0391,0.00544,0.0,0.241,0.361,131.497,7,1
8660,0.696,0.546,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,6,1
8661,0.413,0.807,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33,7,1
8662,0.6679999999999999,0.857,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,6,1
8663,0.705,0.882,-3.201,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,6,1
8664,0.68,0.882,-3.883,0.236,0.406,0.0,0.241,0.386,97.943,6,1
8665,0.594,0.946,-4.521,0.452,0.0869,0.0,0.306,0.397,155.826,7,1
8666,0.773,0.736,-5.589,0.0383,0.0335,0.0184,0.104,0.212,127.056,6,1
8667,0.349,0.348,-6.142,0.0316,0.726,0.0,0.12,0.0886,74.541,6,1
8668,0.523,0.805,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358,7,1
8669,0.7070000000000001,0.861,-4.225,0.316,0.1,0.0,0.191,0.795,130.02100000000002,6,1
8670,0.664,0.845,-6.115,0.0461,0.181,0.0,0.267,0.35700000000000004,96.005,6,1
8671,0.541,0.8029999999999999,-3.284,0.0738,0.0796,1.7100000000000002e-05,0.17600000000000002,0.221,142.135,7,1
8672,0.648,0.722,-4.813,0.0427,0.0103,0.0,0.24,0.389,132.97299999999998,6,1
8673,0.551,0.893,-2.628,0.0543,0.0016600000000000002,0.0,0.348,0.794,125.083,6,1
8674,0.578,0.926,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976,6,1
8675,0.644,0.945,-3.534,0.0717,0.0587,0.0,0.184,0.573,91.017,6,1
8676,0.396,0.629,-4.78,0.0287,0.0328,0.0,0.183,0.358,173.794,6,1
8677,0.481,0.8490000000000001,-5.131,0.0385,0.0016699999999999998,1.49e-06,0.121,0.723,205.57,2,1
8678,0.445,0.631,-4.798,0.0304,0.129,0.0,0.0911,0.152,143.846,2,1
8679,0.7340000000000001,0.7659999999999999,-4.485,0.0383,0.025,0.0013800000000000002,0.108,0.6,127.986,6,1
8680,0.6659999999999999,0.87,-5.004,0.246,0.203,0.0,0.0851,0.9,160.014,6,1
8681,0.518,0.7090000000000001,-5.234,0.0476,0.075,0.0,0.0935,0.514,127.083,6,1
8682,0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,6,1
8683,0.529,0.67,-4.663,0.0303,0.117,0.0,0.334,0.28600000000000003,141.893,6,1
8684,0.5760000000000001,0.912,-3.623,0.0403,0.0182,0.0,0.293,0.727,79.98100000000002,6,1
8685,0.682,0.927,-2.915,0.0479,0.0843,0.0,0.149,0.7440000000000001,101.019,6,1
8686,0.6,0.8079999999999999,-4.6789999999999985,0.0403,0.208,0.0,0.196,0.809,172.016,2,1
8687,0.645,0.904,-4.532,0.0462,0.0293,0.0,0.0834,0.6709999999999999,105.97,2,1
8688,0.736,0.823,-4.231,0.0675,0.00358,0.000914,0.33,0.442,124.954,6,1
8689,0.595,0.923,-3.449,0.14400000000000002,0.0693,0.0,0.505,0.782,125.029,6,1
8690,0.636,0.5660000000000001,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,7,1
8691,0.545,0.649,-4.062,0.0324,0.14300000000000002,1.57e-05,0.0894,0.297,99.099,6,1
8692,0.6709999999999999,0.8079999999999999,-4.8610000000000015,0.0652,0.02,0.0,0.134,0.637,121.956,6,1
8693,0.664,0.873,-3.115,0.0394,0.0305,0.0,0.228,0.5710000000000001,129.876,6,1
8694,0.634,0.716,-6.502000000000002,0.128,0.0341,0.0,0.0877,0.619,91.039,6,1
8695,0.581,0.856,-4.0,0.0783,0.183,0.0,0.0871,0.918,169.90200000000004,2,1
8696,0.6990000000000001,0.882,-3.896,0.0311,0.00296,0.0544,0.13,0.657,120.016,6,1
8697,0.684,0.603,-8.127,0.0989,0.0275,0.000311,0.191,0.504,81.0,6,1
8698,0.638,0.831,-3.944,0.182,0.0281,3.06e-06,0.277,0.685,175.03799999999995,6,1
8699,0.483,0.8440000000000001,-5.043,0.0314,0.00481,7.290000000000001e-05,0.405,0.5429999999999999,151.977,2,1
8700,0.364,0.841,-4.831,0.119,0.000402,0.0,0.242,0.0837,100.14,7,1
8701,0.485,0.701,-3.807,0.0288,0.039,0.0,0.0977,0.613,151.94799999999995,2,1
8702,0.691,0.454,-9.13,0.0256,0.4370000000000001,0.00227,0.0783,0.35,135.839,2,1
8703,0.387,0.773,-5.685,0.17,0.098,0.0,0.209,0.368,78.62899999999998,7,1
8704,0.8640000000000001,0.495,-7.0360000000000005,0.037000000000000005,0.591,0.000133,0.0992,0.72,129.062,6,1
8705,0.7829999999999999,0.58,-6.547999999999999,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,6,1
8706,0.378,0.638,-5.5760000000000005,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.086,6,1
8707,0.7390000000000001,0.7559999999999999,-4.828,0.0394,0.0136,0.0,0.37,0.523,110.028,6,1
8708,0.6829999999999999,0.789,-6.1320000000000014,0.0353,0.0283,0.0492,0.112,0.809,120.013,6,1
8709,0.61,0.841,-4.579,0.0692,0.056,9.85e-06,0.118,0.431,126.889,6,1
8710,0.562,0.939,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,6,1
8711,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.7509999999999999,125.008,6,1
8712,0.726,0.787,-2.494,0.0738,0.009000000000000001,0.0,0.0596,0.888,124.989,6,1
8713,0.608,0.86,-5.324,0.0554,0.0991,0.0,0.262,0.4370000000000001,127.075,6,1
8714,0.61,0.6829999999999999,-3.879,0.0253,0.003820000000000001,1.79e-06,0.125,0.466,108.003,6,1
8715,0.378,0.638,-5.5760000000000005,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.086,6,1
8716,0.514,0.6829999999999999,-5.099,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,6,1
8717,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,6,1
8718,0.747,0.937,-5.746,0.0453,0.0208,0.0,0.29,0.7390000000000001,103.976,6,1
8719,0.718,0.82,-3.4530000000000003,0.0323,0.0444,0.0,0.0846,0.613,92.998,6,1
8720,0.765,0.8370000000000001,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,6,1
8721,0.7659999999999999,0.442,-8.558,0.35600000000000004,0.000107,6.12e-05,0.111,0.39,201.8,7,1
8722,0.7190000000000001,0.847,-6.34,0.0916,0.00201,0.0204,0.221,0.444,127.963,6,1
8723,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,6,1
8724,0.4920000000000001,0.26,-17.340999999999998,0.0921,0.6459999999999999,0.00178,0.0705,0.312,111.519,7,1
8725,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,6,1
8726,0.585,0.303,-10.058,0.0398,0.6940000000000001,0.0,0.115,0.142,136.703,6,1
8727,0.5760000000000001,0.835,-6.8260000000000005,0.0486,0.337,0.0,0.08199999999999999,0.476,150.017,6,1
8728,0.7170000000000001,0.55,-6.019,0.0521,0.0358,0.00196,0.126,0.332,96.976,6,1
8729,0.584,0.7120000000000001,-4.311,0.0395,0.0112,1.05e-06,0.114,0.28600000000000003,126.043,9,1
8730,0.6779999999999999,0.918,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028,6,1
8731,0.715,0.655,-6.425,0.13699999999999998,0.0525,0.0,0.115,0.531,95.078,7,1
8732,0.628,0.6759999999999999,-5.9110000000000005,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,6,1
8733,0.5710000000000001,0.873,-3.382,0.0997,0.0807,0.0,0.361,0.613,139.691,6,1
8734,0.597,0.919,-2.954,0.044,0.000145,0.0,0.282,0.73,113.987,9,1
8735,0.6509999999999999,0.695,-3.218,0.0487,0.23,0.0,0.14400000000000002,0.569,123.008,6,1
8736,0.687,0.792,-4.023,0.0353,0.000802,0.0,0.2,0.8640000000000001,133.96200000000002,6,1
8737,0.7070000000000001,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937,6,1
8738,0.5589999999999999,0.33,-8.251,0.0285,0.892,0.0,0.0975,0.285,135.109,6,1
8739,0.616,0.862,-5.18,0.0973,0.00117,0.0,0.179,0.569,127.992,6,1
8740,0.929,0.339,-10.880999999999998,0.371,0.0373,1.96e-05,0.187,0.273,98.986,7,1
8741,0.757,0.547,-4.573,0.0355,0.0115,0.0,0.0445,0.7929999999999999,126.977,6,1
8742,0.727,0.937,-2.8710000000000004,0.287,0.00417,0.0,0.091,0.7490000000000001,132.067,6,1
8743,0.669,0.855,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.045,6,1
8744,0.716,0.838,-4.289,0.0513,0.134,0.0,0.14800000000000002,0.6459999999999999,130.034,6,1
8745,0.421,0.476,-7.692,0.0298,0.268,0.0,0.0816,0.3,169.78400000000005,2,1
8746,0.5579999999999999,0.872,-4.401,0.0449,0.17800000000000002,0.0,0.173,0.472,143.971,2,1
8747,0.634,0.665,-5.984,0.17600000000000002,0.0172,0.0,0.365,0.611,131.108,7,1
8748,0.6940000000000001,0.8909999999999999,-2.94,0.0949,0.0562,0.0,0.561,0.563,97.939,6,1
8749,0.602,0.691,-5.197,0.051,0.0548,0.0,0.14400000000000002,0.206,127.967,6,1
8750,0.787,0.73,-6.7879999999999985,0.35,0.0276,0.00157,0.0828,0.7390000000000001,159.825,7,1
8751,0.6920000000000001,0.809,-5.935,0.0255,0.1,9.77e-05,0.185,0.927,104.023,2,1
8752,0.765,0.765,-2.732,0.0585,0.00765,3.82e-06,0.0527,0.8859999999999999,120.001,6,1
8753,0.63,0.894,-4.592,0.0544,0.255,0.0,0.181,0.364,142.05100000000004,6,1
8754,0.7290000000000001,0.911,-4.5,0.045,0.00205,1.39e-06,0.295,0.74,127.087,6,1
8755,0.831,0.4270000000000001,-6.903,0.106,0.0531,0.0,0.307,0.21600000000000005,93.004,7,1
8756,0.618,0.753,-5.05,0.0451,0.637,0.0,0.0905,0.557,120.041,6,1
8757,0.71,0.882,-2.932,0.0595,0.00777,0.00771,0.294,0.875,128.016,6,1
8758,0.617,0.8390000000000001,-2.849,0.0655,0.0286,0.0,0.19,0.741,128.91,2,1
8759,0.721,0.8190000000000001,-5.715,0.0269,0.413,0.0,0.196,0.867,96.02,2,1
8760,0.685,0.466,-9.074,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,6,1
8761,0.449,0.585,-6.7620000000000005,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,6,1
8762,0.531,0.843,-2.569,0.0429,0.0909,0.0,0.0283,0.392,136.991,2,1
8763,0.647,0.478,-8.837,0.0782,0.547,2.69e-05,0.156,0.333,135.877,6,1
8764,0.787,0.6659999999999999,-4.475,0.0485,0.0409,1.91e-05,0.29600000000000004,0.485,140.00799999999998,7,1
8765,0.6579999999999999,0.677,-6.627999999999999,0.0393,0.248,0.0,0.368,0.248,124.91,6,1
8766,0.728,0.858,-3.686,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,6,1
8767,0.608,0.863,-4.87,0.131,0.0593,0.0,0.228,0.476,150.029,6,1
8768,0.451,0.632,-7.98,0.297,0.0114,0.0,0.198,0.234,132.89,7,1
8769,0.7020000000000001,0.826,-6.4979999999999976,0.0529,0.32,0.000227,0.355,0.329,80.014,6,1
8770,0.66,0.9,-5.02,0.14,0.0403,0.0,0.219,0.591,85.51,6,1
8771,0.591,0.935,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043,6,1
8772,0.535,0.56,-6.586,0.0901,0.287,0.0,0.209,0.785,164.17,2,1
8773,0.858,0.6779999999999999,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009,6,1
8774,0.594,0.841,-5.7920000000000025,0.102,0.000238,2.22e-06,0.156,0.643,129.925,6,1
8775,0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.8009999999999999,128.001,6,1
8776,0.4,0.882,-1.958,0.334,0.168,0.0,0.124,0.385,167.114,7,1
8777,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,6,1
8778,0.472,0.866,-3.771,0.0413,0.044,0.0,0.213,0.775,163.86700000000005,2,1
8779,0.7020000000000001,0.715,-5.377000000000002,0.0425,0.503,2.44e-05,0.126,0.863,127.05,6,1
8780,0.6970000000000001,0.861,-4.3889999999999985,0.14400000000000002,0.0048200000000000005,1.83e-06,0.41,0.703,127.023,6,1
8781,0.655,0.838,-7.1160000000000005,0.0389,0.0147,0.0,0.109,0.878,104.999,9,1
8782,0.831,0.665,-3.627,0.0711,0.149,0.0,0.0636,0.6629999999999999,129.989,7,1
8783,0.616,0.728,-4.02,0.0278,0.0275,0.0,0.228,0.375,111.934,2,1
8784,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972,6,1
8785,0.638,0.722,-6.1770000000000005,0.0332,0.0119,0.00808,0.189,0.469,103.017,2,1
8786,0.557,0.812,-5.434,0.0338,0.0662,0.0,0.618,0.7879999999999999,175.953,2,1
8787,0.625,0.5760000000000001,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,6,1
8788,0.487,0.736,-3.269,0.0326,0.069,0.0,0.114,0.184,81.587,2,1
8789,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.0707,0.585,110.006,5,1
8790,0.7809999999999999,0.526,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992,7,1
8791,0.853,0.599,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,6,1
8792,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.6679999999999999,0.236,136.245,9,1
8793,0.452,0.794,-5.151,0.0483,0.0111,0.00182,0.416,0.282,137.825,7,1
8794,0.6409999999999999,0.922,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,7,1
8795,0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,6,1
8796,0.778,0.547,-7.273,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.002,9,1
8797,0.612,0.28,-8.648,0.0434,0.932,0.0,0.08800000000000001,0.387,72.795,6,1
8798,0.457,0.948,-3.364,0.0354,0.0191,0.0,0.0536,0.878,148.0,2,1
8799,0.5539999999999999,0.772,-4.8210000000000015,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,6,1
8800,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,6,1
8801,0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,6,1
8802,0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.87799999999999,6,1
8803,0.622,0.469,-6.797999999999999,0.0363,0.00454,2.25e-06,0.0398,0.679,77.01899999999998,6,1
8804,0.613,0.622,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003,6,1
8805,0.53,0.422,-6.2620000000000005,0.0342,0.407,0.0,0.107,0.349,119.964,6,1
8806,0.532,0.7829999999999999,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,6,1
8807,0.795,0.596,-3.799,0.219,0.103,0.0,0.16399999999999998,0.35700000000000004,101.985,6,1
8808,0.675,0.534,-6.901,0.0831,0.0594,8.59e-06,0.256,0.156,145.08,7,1
8809,0.509,0.7809999999999999,-3.48,0.07200000000000001,0.0398,0.0,0.0749,0.17600000000000002,128.0,6,1
8810,0.825,0.435,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038,9,1
8811,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,6,1
8812,0.711,0.906,-2.6710000000000003,0.0284,0.00952,1.64e-05,0.153,0.8240000000000001,125.916,6,1
8813,0.655,0.8190000000000001,-4.852,0.0316,0.000176,0.00374,0.104,0.7659999999999999,117.956,6,1
8814,0.8740000000000001,0.6920000000000001,-5.28,0.0431,0.0412,7.240000000000001e-05,0.324,0.937,116.017,6,1
8815,0.794,0.522,-7.829,0.159,0.0328,0.0,0.156,0.5670000000000001,86.318,7,1
8816,0.546,0.787,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,79.979,6,1
8817,0.7759999999999999,0.413,-7.438,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,7,1
8818,0.657,0.679,-5.511,0.0269,0.00246,0.0,0.211,0.331,120.007,6,1
8819,0.6729999999999999,0.758,-3.632,0.158,0.039,0.0,0.341,0.542,135.95600000000002,6,1
8820,0.669,0.78,-4.287,0.053,0.0265,1.63e-06,0.14300000000000002,0.738,139.945,6,1
8821,0.674,0.608,-6.627999999999999,0.0334,0.0119,0.0,0.103,0.464,124.952,7,1
8822,0.5579999999999999,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,151.99,6,1
8823,0.601,0.843,-4.87,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,6,1
8824,0.688,0.473,-9.059,0.16699999999999998,0.716,4.46e-05,0.104,0.299,84.958,7,1
8825,0.573,0.929,-3.942,0.109,0.197,0.000112,0.0567,0.5820000000000001,127.934,6,1
8826,0.667,0.61,-7.0539999999999985,0.217,0.322,0.000203,0.426,0.465,99.991,7,1
8827,0.482,0.706,-5.7620000000000005,0.0609,0.135,0.00106,0.105,0.14400000000000002,92.494,6,1
8828,0.675,0.792,-6.303,0.0368,0.145,0.0,0.12,0.395,120.016,6,1
